"https://www.ganexon.co.kr/LCST/notice/top.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/page/2024/AF7028-54N166/AF7028-54N166.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/size/top.jpg, SYSDATE,2"
----------------------------------------
"https://www.ganexon.co.kr/LCST/notice/top.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/page/2024/AF7028-54NP40/AF7028-54NP40.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/size/top.jpg, SYSDATE,2"
----------------------------------------
"https://www.ganexon.co.kr/LCST/notice/top.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/page/2024/AF091E-54N050/AF091E-54N050.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/size/top.jpg, SYSDATE,2"
----------------------------------------
"https://www.ganexon.co.kr/LCST/notice/top.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/page/2024/AF091E-54N132/AF091E-54N132.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/size/top.jpg, SYSDATE,2"
----------------------------------------
"https://www.ganexon.co.kr/LCST/notice/top.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/page/2024/AF9545-54NLDM/AF9545-54NLDM.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/size/top.jpg, SYSDATE,2"
----------------------------------------
"https://www.ganexon.co.kr/LCST/notice/top.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/page/2024/AF2569-54NI62/AF2569-54NI62.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/size/top.jpg, SYSDATE,2"
----------------------------------------
"https://www.ganexon.co.kr/LCST/notice/top.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/page/2024/AF2560-54NBZD/AF2560-54NBZD.jpg, SYSDATE,2"
"https://www.ganexon.co.kr/LCST/size/top.jpg, SYSDATE,2"
----------------------------------------
"https://www.ganexon.co.kr/LCST/notice/top.jpg, SYSDATE,2"
